247,212,270,211,278,403,255,404
375,945,468,943,468,967,375,968
1383,104,1449,106,1448,125,1383,123
374,906,456,905,456,926,375,927
1505,164,1557,169,1555,186,1503,180
453,130,530,131,530,151,453,150
1406,346,1476,346,1476,374,1406,374
431,337,503,338,502,366,431,365
1078,114,1146,115,1146,135,1078,134
373,152,424,149,425,165,374,168
997,116,1061,116,1061,134,996,133
1495,105,1554,104,1554,118,1495,120
771,115,836,116,836,135,770,134
1696,219,1742,245,1732,262,1686,236
1502,117,1550,119,1550,137,1502,136
851,115,924,116,924,134,851,134
489,155,531,155,531,172,489,172
810,138,851,137,851,153,811,154
1027,137,1075,137,1075,153,1027,153
