780,995,1155,991,1155,1039,781,1043
1610,76,1702,78,1701,113,1609,111
1710,450,1813,445,1814,472,1712,478
833,62,962,60,963,91,834,93
1741,109,1830,113,1829,145,1740,141
1800,26,1876,31,1874,68,1798,63
1718,385,1806,382,1806,402,1719,405
1605,15,1689,17,1688,52,1604,49
461,408,538,409,538,434,460,433
60,7,154,4,155,30,61,33
1317,407,1400,401,1402,434,1319,439
298,128,374,128,374,150,298,149
509,2,584,4,583,33,508,31
158,3,245,2,246,28,158,29
352,971,449,972,449,1000,352,998
1366,7,1442,10,1440,39,1365,36
354,933,416,933,416,960,354,960
938,7,1013,8,1012,38,938,37
354,0,431,2,430,32,353,29
1398,135,1455,135,1455,160,1398,159
1218,9,1296,6,1297,36,1219,38
1263,135,1317,134,1318,159,1264,160
791,7,867,11,865,39,790,35
458,942,485,942,486,1019,460,1019
522,934,586,933,587,967,522,969
548,967,588,966,589,1001,549,1003
797,134,851,133,852,159,798,159
949,136,1001,135,1001,158,949,158
