91,74,296,71,297,110,92,113
1362,433,1445,435,1444,457,1362,455
826,1030,1083,1033,1082,1059,826,1056
476,441,558,439,558,458,476,460
1280,142,1379,145,1379,170,1279,168
134,295,203,268,210,284,140,312
-8,350,50,322,60,343,1,372
214,986,354,987,354,1013,214,1012
591,136,693,140,692,164,590,160
213,951,320,952,320,981,212,979
881,451,1028,450,1029,480,882,481
1453,173,1497,178,1494,201,1450,196
1066,133,1147,137,1146,158,1065,154
799,456,875,455,875,480,800,481
204,270,244,255,250,274,210,288
127,560,166,557,167,573,128,576
874,133,953,135,953,156,873,154
0,369,42,346,52,367,9,389
1517,451,1577,448,1578,475,1519,478
1030,455,1124,455,1124,477,1030,477
513,86,555,87,554,103,512,102
877,153,927,154,926,172,876,171
409,945,440,946,438,1036,407,1036
1064,155,1112,157,1111,174,1063,172
1100,156,1145,157,1144,172,1100,171
551,87,584,88,583,104,550,102
1456,143,1499,144,1498,166,1455,164
850,91,895,92,895,109,850,108
453,981,499,981,498,1014,453,1014
455,950,493,949,493,980,455,980
1061,95,1095,95,1095,110,1060,109
1228,95,1262,95,1262,110,1228,109
1193,95,1231,95,1231,110,1193,110
723,91,756,92,755,107,722,106
685,90,722,91,721,106,685,105
893,92,928,93,927,109,893,107
1025,94,1063,94,1063,108,1025,107
