831,997,1077,998,1076,1040,831,1039
168,65,419,62,419,112,169,115
216,931,339,929,340,955,216,957
1528,403,1616,402,1617,429,1529,431
1709,206,1760,234,1748,258,1696,231
172,201,231,176,238,195,180,220
1290,73,1382,77,1382,95,1289,91
1379,393,1450,395,1450,411,1379,409
216,961,323,960,323,987,216,988
1543,125,1592,149,1584,167,1534,143
467,370,546,372,546,391,467,390
1453,89,1501,96,1499,115,1451,107
1450,120,1497,127,1495,146,1447,139
1059,63,1140,66,1139,88,1058,85
474,386,542,387,542,403,474,402
322,139,364,126,370,144,327,157
1373,378,1455,377,1455,395,1373,396
507,60,562,58,562,81,508,83
573,60,667,64,666,85,572,80
875,60,955,62,954,84,875,82
1586,149,1633,173,1623,194,1576,170
1536,142,1580,165,1570,185,1526,162
1416,21,1452,22,1452,38,1416,37
1031,19,1071,20,1071,36,1031,34
902,84,948,86,948,101,902,99
1060,84,1113,87,1112,104,1059,101
892,17,931,18,930,32,891,31
1451,21,1488,22,1488,38,1451,37
854,16,902,16,902,32,854,31
1073,20,1104,22,1104,36,1072,35
1207,21,1247,22,1247,37,1207,37
1247,21,1278,22,1278,37,1247,36
1377,22,1425,22,1425,37,1377,37
1104,21,1135,22,1135,37,1103,36
1281,22,1311,23,1310,38,1281,37
436,956,470,956,470,989,437,989
927,17,961,19,960,33,926,32
1183,21,1210,21,1210,38,1183,37
