391,962,547,961,547,987,391,988
1431,65,1753,61,1753,95,1431,100
72,48,155,42,156,61,73,67
386,922,496,921,497,944,387,945
699,62,814,64,814,91,699,89
1700,45,1802,55,1801,73,1698,64
418,57,529,58,529,79,418,78
1324,90,1404,91,1404,111,1324,110
1324,32,1405,33,1405,53,1323,52
1095,64,1239,64,1239,92,1095,91
537,32,615,33,615,49,537,49
1355,119,1399,120,1398,143,1354,142
919,60,1006,62,1005,82,919,81
617,919,656,918,656,946,617,947
561,89,604,90,604,112,561,111
621,960,653,961,653,988,620,988
785,63,840,61,841,90,786,91
