754,974,1138,971,1138,1010,754,1013
1747,85,1870,104,1865,144,1741,125
205,996,312,995,312,1020,205,1021
521,439,591,438,592,463,521,465
203,949,273,950,273,975,203,974
1752,1058,1851,1063,1850,1085,1751,1081
1535,73,1655,76,1654,118,1534,116
85,118,154,111,156,134,87,142
1329,74,1448,71,1450,115,1330,118
439,79,580,81,579,120,438,118
1146,70,1270,72,1270,115,1146,114
800,71,921,73,920,114,799,112
253,106,333,102,335,124,254,129
1586,176,1627,181,1625,204,1583,199
1305,436,1375,437,1375,468,1305,466
331,104,401,102,402,123,331,124
624,71,747,71,747,114,623,113
973,72,1094,73,1094,116,972,114
469,64,547,67,546,95,468,91
1589,156,1631,160,1630,178,1588,174
299,160,346,156,348,180,301,184
155,114,226,109,227,130,157,134
