1528,80,1770,72,1771,110,1529,118
209,899,331,897,332,926,210,928
1649,39,1737,44,1736,61,1648,56
55,36,139,28,140,44,57,52
1052,53,1207,51,1207,82,1053,84
1826,462,1892,515,1877,534,1812,481
671,51,825,54,824,84,670,81
210,948,338,949,338,974,210,972
361,54,447,57,446,81,360,77
1367,55,1448,57,1448,78,1366,77
890,57,974,58,973,80,890,78
1280,31,1357,32,1357,50,1279,49
1309,115,1348,114,1348,132,1310,133
1448,55,1512,56,1512,78,1448,77
447,55,511,59,510,82,446,78
1465,85,1519,87,1518,108,1464,106
519,32,595,34,595,52,518,50
1284,84,1348,84,1348,103,1284,103
1539,31,1581,30,1582,44,1539,46
335,904,375,905,374,924,335,923
539,82,584,82,584,103,539,102
288,29,332,32,331,51,287,48
525,948,557,947,558,973,526,974
525,898,557,898,558,922,526,923
344,954,382,954,382,974,344,973
