364,921,497,921,498,946,364,947
1454,264,1534,266,1534,283,1453,280
1646,190,1734,193,1733,212,1646,209
948,208,1096,211,1096,242,947,240
1249,225,1389,224,1389,264,1250,265
367,887,480,886,481,911,367,912
524,223,660,224,659,262,523,261
1454,400,1540,398,1540,428,1455,429
371,400,454,398,455,427,372,429
381,253,453,247,454,261,382,267
1581,225,1651,231,1649,251,1579,245
864,209,939,208,939,241,865,241
582,887,627,887,626,912,582,912
1443,184,1500,183,1501,202,1443,203
148,186,213,183,214,201,149,204
974,247,1033,248,1033,264,974,263
1611,253,1658,257,1656,275,1609,272
40,381,84,379,85,392,40,394
329,253,361,251,362,264,330,266
1471,238,1514,239,1514,260,1470,259
1875,382,1918,381,1918,394,1875,395
561,204,617,206,616,230,560,228
1033,249,1075,248,1075,262,1033,263
10,380,37,379,38,394,10,394
881,246,906,246,906,264,881,264
904,246,929,246,929,265,904,265
