1560,100,1833,102,1832,137,1560,135
832,987,1015,985,1015,1023,833,1025
368,919,513,921,512,946,368,945
850,476,1030,478,1030,499,850,498
183,17,247,8,250,33,186,42
812,78,1030,75,1031,119,813,123
1648,139,1760,141,1760,174,1648,172
1706,247,1773,249,1772,269,1706,267
1608,945,1748,947,1747,983,1608,980
1681,223,1748,225,1748,246,1681,244
541,920,614,918,615,976,542,977
521,85,654,83,655,111,521,113
1219,80,1276,78,1277,94,1219,96
1047,79,1150,82,1149,123,1045,120
369,950,483,950,483,977,368,976
424,115,485,115,485,133,424,132
776,480,839,479,839,498,776,499
685,76,798,78,797,116,684,113
1012,47,1076,49,1075,69,1011,68
890,49,938,51,938,65,890,63
486,43,543,43,543,60,486,60
1216,95,1277,93,1277,115,1216,116
1751,945,1809,945,1809,982,1751,982
1375,477,1411,477,1411,491,1375,491
