1646,161,1732,167,1729,197,1644,190
414,31,491,32,491,50,414,48
1187,26,1266,28,1266,47,1187,46
211,899,293,900,293,929,210,928
572,50,726,49,726,78,572,80
1644,127,1760,129,1760,157,1644,155
1551,122,1648,130,1646,161,1549,153
960,50,1112,48,1113,75,960,77
1565,43,1635,49,1634,66,1564,60
252,55,337,56,337,77,251,76
209,950,314,951,314,974,209,973
1189,78,1260,80,1260,101,1188,99
792,56,879,54,880,74,792,76
1278,53,1359,52,1359,73,1279,74
338,55,405,58,404,79,337,77
436,80,477,81,477,100,435,100
142,527,170,527,170,539,142,538
1221,111,1258,110,1259,128,1222,129
1361,51,1424,50,1424,73,1361,73
321,955,355,956,355,974,321,973
457,895,488,895,488,930,458,930
434,111,471,112,471,132,433,131
300,905,342,905,342,924,300,924
