1658,81,1770,89,1768,112,1656,105
247,967,397,966,397,995,247,997
1730,172,1845,180,1843,225,1727,218
330,64,410,55,414,88,334,98
1502,171,1586,178,1585,194,1501,186
244,930,324,929,324,957,244,958
955,104,1111,102,1112,134,955,136
487,113,635,114,634,155,487,154
438,453,510,454,510,471,437,470
1286,119,1434,117,1434,154,1286,156
1028,475,1136,476,1135,500,1028,499
1397,455,1470,453,1470,469,1398,471
1512,69,1561,74,1559,95,1509,89
866,103,941,102,942,134,867,136
441,439,500,438,501,453,441,454
1324,97,1390,99,1389,124,1323,122
1054,149,1109,145,1110,162,1055,166
985,148,1058,147,1058,165,986,166
952,472,1014,474,1013,500,951,498
866,146,897,145,897,164,867,164
944,147,975,146,976,164,945,165
901,146,939,145,940,164,902,165
