718,995,1106,992,1106,1032,718,1036
1536,81,1769,76,1770,112,1537,117
1774,35,1901,43,1899,82,1771,73
181,934,308,935,308,963,181,962
182,979,286,981,286,1009,182,1008
209,141,287,134,289,167,212,173
218,103,266,99,268,124,220,128
747,13,874,10,875,55,748,58
1292,411,1368,405,1370,438,1294,444
1546,15,1670,13,1671,57,1546,59
1123,14,1253,10,1254,54,1124,59
353,23,503,24,503,60,353,59
938,13,1062,11,1062,56,938,58
1542,320,1604,314,1606,344,1545,350
445,412,523,410,524,439,446,441
1592,127,1636,129,1635,153,1591,151
396,3,454,4,453,28,395,26
559,9,687,12,686,57,558,55
47,51,120,44,122,67,49,74
153,46,240,41,241,64,154,68
21,255,65,228,77,247,33,275
0,57,46,52,49,73,3,79
1466,85,1518,88,1517,108,1465,106
241,43,317,42,317,64,241,65
1803,11,1865,19,1861,47,1799,39
1800,79,1839,77,1840,99,1801,101
449,974,488,974,488,1009,450,1009
