1519,63,1833,57,1834,106,1520,112
377,903,535,905,534,927,377,925
853,77,1069,74,1070,114,853,116
153,549,201,546,203,572,154,575
373,943,531,945,530,968,373,966
1426,450,1486,449,1486,470,1426,471
370,94,442,88,443,109,371,115
1250,101,1289,102,1289,122,1250,121
959,122,1053,120,1054,139,959,141
1426,415,1484,415,1484,434,1426,434
363,128,421,121,424,146,365,152
876,120,928,121,928,141,876,140
575,77,636,78,635,92,574,91
539,76,578,77,578,91,539,91
429,411,491,411,491,429,429,429
1756,118,1801,118,1801,142,1756,142
672,942,732,941,732,968,673,969
637,78,671,78,670,92,637,92
