795,999,1122,1001,1122,1050,795,1048
214,981,333,979,334,1012,214,1013
88,74,321,72,321,112,89,115
104,495,207,488,209,517,106,524
844,97,1096,94,1096,146,845,149
217,943,318,944,317,972,217,971
1755,482,1815,483,1815,505,1755,503
1028,418,1123,419,1122,441,1028,441
273,403,348,402,348,428,273,428
608,52,699,52,699,76,608,75
1093,92,1196,91,1196,146,1094,147
879,418,1021,416,1022,444,879,446
722,89,834,90,833,140,721,138
1226,54,1319,53,1319,76,1226,77
1531,27,1594,26,1594,51,1531,52
341,25,407,26,406,52,340,51
620,105,687,107,686,132,619,131
389,116,442,118,442,140,388,138
1489,120,1540,122,1539,142,1488,140
1091,55,1145,56,1145,78,1091,77
1036,158,1122,157,1123,179,1037,180
385,80,438,82,437,104,385,102
798,421,867,420,868,443,799,444
489,134,520,135,519,154,488,153
918,55,1009,52,1009,76,919,78
781,54,836,54,836,77,781,76
806,160,882,157,883,177,807,180
1491,81,1547,84,1546,106,1490,104
