1561,494,1693,493,1693,521,1561,523
711,46,857,49,856,79,711,76
1071,44,1220,44,1220,74,1071,73
144,37,225,33,226,57,145,61
1639,19,1725,27,1723,53,1637,45
919,52,1002,50,1003,72,920,74
424,51,502,52,501,76,423,74
208,896,288,896,288,919,208,920
1286,24,1354,26,1353,43,1285,41
499,51,562,53,561,74,498,73
1288,73,1354,73,1354,94,1288,93
573,32,639,34,638,50,573,49
212,947,303,947,304,970,212,971
1445,42,1505,43,1505,66,1445,65
1368,47,1442,46,1442,68,1368,68
587,77,630,77,630,97,586,97
354,30,398,35,396,56,351,50
296,901,332,900,332,919,296,920
309,951,350,951,350,970,309,970
1532,19,1574,20,1574,38,1532,38
488,891,525,891,525,927,489,927
