431,159,600,156,600,191,431,193
453,191,547,190,548,210,453,211
1255,155,1468,156,1468,216,1255,214
641,1020,779,1019,779,1046,641,1047
979,168,1180,167,1180,206,979,208
792,1018,962,1017,962,1045,793,1046
1111,1019,1274,1018,1274,1044,1111,1046
807,169,901,168,901,206,808,207
1502,68,1625,71,1625,102,1502,99
1632,67,1780,68,1780,101,1632,100
976,1018,1096,1015,1096,1045,977,1048
1842,67,1920,79,1916,104,1839,91
1504,166,1574,174,1572,197,1502,189
1717,112,1784,112,1784,138,1717,138
443,973,508,972,508,996,443,997
353,973,411,971,412,995,354,997
356,930,409,930,409,954,356,955
479,929,516,929,517,953,480,954
432,932,469,931,469,955,433,956
