797,980,1176,976,1176,1016,798,1020
1494,73,1719,76,1719,113,1493,111
1391,33,1527,31,1528,65,1391,66
1625,320,1650,332,1621,395,1595,383
223,938,382,939,382,964,223,964
402,52,509,47,511,75,403,80
1601,35,1734,39,1733,70,1600,66
588,52,712,56,711,100,587,95
1150,51,1275,55,1274,98,1148,94
151,57,261,51,263,80,153,87
773,54,897,56,897,98,773,96
325,79,462,75,463,94,326,98
78,91,198,83,200,105,80,113
260,145,296,139,299,159,263,165
1410,62,1508,64,1507,95,1409,93
966,54,1088,55,1087,97,965,95
1590,155,1623,157,1622,179,1589,177
202,989,318,987,318,1011,202,1013
324,52,397,49,398,76,325,79
613,939,650,938,650,966,614,967
616,984,651,984,651,1014,616,1014
187,942,214,942,215,961,187,961
