780,1000,1177,995,1178,1049,781,1054
798,107,916,113,914,144,796,137
357,960,435,961,434,989,356,988
477,409,544,410,544,436,476,435
1242,401,1310,397,1312,426,1244,431
355,916,440,915,440,944,356,944
1468,57,1542,55,1543,85,1469,86
762,55,838,57,837,87,761,85
556,55,627,57,626,86,555,84
430,53,508,55,507,85,429,83
138,55,243,56,243,80,138,79
245,54,337,60,335,85,243,80
1209,54,1277,55,1277,84,1208,84
885,54,959,56,959,87,885,86
894,172,945,172,946,198,895,198
767,171,815,174,813,201,765,198
1150,170,1199,170,1200,197,1150,197
1004,168,1058,172,1056,203,1002,199
1284,171,1333,172,1333,196,1283,195
1093,54,1165,54,1165,84,1093,84
