795,989,1121,988,1121,1039,796,1040
160,60,393,63,392,103,160,100
201,927,323,926,323,951,201,952
841,91,1108,94,1107,144,840,141
1518,25,1583,26,1583,53,1518,53
318,16,379,19,378,44,317,42
202,968,287,968,287,993,202,994
288,369,344,368,344,386,288,387
1776,475,1835,477,1834,497,1775,496
721,83,829,85,828,134,720,133
1639,374,1691,378,1690,397,1638,394
67,543,120,543,120,559,67,558
1101,85,1203,86,1202,144,1101,143
769,45,859,44,859,67,769,67
804,157,897,158,897,179,804,179
549,171,589,172,588,192,548,192
1371,44,1439,45,1439,77,1370,76
616,39,684,41,683,71,615,69
998,158,1102,157,1102,181,998,182
1086,47,1178,48,1178,72,1086,71
1392,156,1421,157,1421,174,1392,173
946,47,997,47,997,68,946,68
462,968,485,968,485,993,461,992
157,106,292,82,297,113,162,136
