953,159,1115,158,1116,192,953,193
1669,231,1755,238,1752,273,1666,267
522,175,659,178,658,214,522,211
1249,172,1392,169,1393,210,1250,213
354,983,496,984,495,1011,354,1009
1622,147,1788,163,1786,190,1620,174
1636,168,1808,194,1802,236,1630,209
361,957,484,956,484,978,361,979
868,158,948,160,947,193,867,191
984,199,1066,200,1066,222,983,221
1054,201,1111,199,1112,219,1055,221
537,957,596,954,598,980,538,983
887,197,943,201,941,225,885,221
559,154,617,158,615,184,557,180
1282,153,1353,156,1351,185,1281,182
941,200,977,200,977,223,941,223
