113,62,337,50,339,86,115,99
220,930,340,928,341,955,221,956
893,473,1035,471,1036,501,894,504
1677,44,1789,53,1787,75,1676,66
1705,88,1820,100,1818,126,1702,114
1045,475,1146,476,1146,502,1045,501
1302,140,1399,139,1400,159,1302,160
1394,460,1477,461,1477,480,1393,479
562,140,656,140,656,161,562,161
809,475,883,476,883,502,809,502
1530,34,1584,40,1581,73,1527,68
48,68,114,69,114,92,48,91
279,964,362,965,362,988,278,987
203,154,251,149,252,164,204,169
1620,475,1679,474,1679,495,1621,496
1616,182,1649,186,1647,203,1614,199
477,458,561,458,561,477,477,477
1696,155,1751,158,1749,185,1694,181
896,121,965,120,966,150,896,151
1078,160,1123,159,1124,174,1078,176
218,964,267,964,267,988,218,988
1061,120,1124,120,1124,150,1061,150
980,120,1045,121,1045,150,980,150
930,160,966,159,966,176,931,177
969,160,996,159,997,175,970,176
899,158,927,159,927,177,899,176
1617,159,1653,164,1651,180,1615,175
