809,960,1131,961,1131,1013,809,1011
352,887,577,885,577,912,352,914
362,923,512,920,512,946,362,948
1616,156,1695,159,1694,189,1615,186
865,54,1072,50,1072,92,865,96
1241,62,1383,57,1384,89,1242,94
1610,119,1744,121,1743,151,1610,149
1030,382,1127,381,1128,407,1030,408
545,56,699,54,699,95,545,97
1519,118,1613,121,1612,152,1518,150
761,47,855,48,854,93,761,91
918,19,982,16,982,35,919,38
881,386,953,383,954,406,882,408
1751,114,1821,115,1820,157,1750,156
1074,48,1163,50,1162,99,1073,98
