1517,63,1827,67,1827,116,1516,111
230,884,340,885,340,956,230,955
1551,467,1629,468,1629,505,1550,504
384,449,499,425,505,458,391,482
1083,37,1284,38,1284,78,1082,77
467,95,540,92,541,120,468,123
1808,212,1888,283,1868,306,1788,235
1740,132,1849,228,1828,254,1718,158
1860,271,1935,333,1913,360,1839,297
939,38,1037,38,1037,75,939,75
117,886,171,886,171,911,117,912
1446,39,1549,39,1549,61,1446,61
1581,44,1706,49,1705,67,1581,62
673,37,769,38,769,59,672,58
116,927,169,927,169,951,116,950
619,37,668,36,668,56,619,57
1460,107,1520,106,1520,123,1460,124
1394,42,1441,42,1441,62,1394,62
1138,108,1192,108,1192,122,1138,122
1431,108,1464,108,1464,123,1432,124
1113,109,1142,108,1142,122,1113,122
