43,35,203,27,205,67,45,75
1729,149,1844,162,1839,208,1724,196
1652,61,1762,70,1760,96,1649,86
1026,446,1136,448,1135,478,1025,476
350,926,458,925,459,952,350,953
346,889,453,891,453,916,346,915
480,90,628,92,628,132,479,130
873,444,1023,440,1024,479,874,482
964,80,1120,78,1120,113,965,114
1288,95,1436,98,1435,135,1288,133
1622,120,1706,131,1704,151,1620,140
1061,125,1118,124,1118,140,1061,140
992,124,1066,125,1066,142,992,141
786,446,866,445,866,479,786,480
873,79,952,79,952,113,873,114
373,46,427,44,428,68,374,71
1325,74,1392,77,1391,104,1323,101
