109,963,226,962,226,987,110,988
107,920,198,918,199,942,108,944
1020,93,1146,95,1145,120,1020,118
693,106,771,107,771,127,693,126
400,407,449,405,450,422,400,423
1259,114,1338,113,1339,133,1260,133
534,76,574,77,574,89,534,88
1394,386,1448,385,1448,406,1394,407
1554,41,1602,42,1602,62,1553,62
396,919,430,919,430,945,396,945
575,384,631,385,630,404,575,403
1042,129,1102,128,1103,144,1042,145
947,93,1009,93,1009,119,947,119
1106,130,1144,129,1145,142,1107,144
1442,134,1471,135,1470,151,1442,150
1008,127,1036,127,1036,143,1009,143
949,127,974,127,974,143,949,143
1446,117,1471,118,1471,131,1446,130
977,127,1008,126,1009,142,977,142
