788,1022,1153,1025,1153,1068,787,1065
302,144,377,139,379,171,304,176
17,97,97,76,102,97,22,117
1735,64,1813,73,1809,114,1731,106
488,60,627,59,627,95,488,95
188,256,252,255,253,271,188,272
95,341,164,340,164,356,95,358
317,107,357,105,358,128,318,130
662,51,779,47,781,90,664,94
327,937,389,936,389,962,328,963
975,50,1091,49,1091,92,975,93
1289,53,1387,49,1388,84,1290,88
1615,124,1658,128,1656,148,1613,144
1126,51,1251,46,1252,92,1128,96
1476,50,1580,48,1580,84,1476,87
375,901,449,902,449,920,375,920
1337,411,1405,411,1404,439,1337,438
327,980,396,980,396,1010,327,1009
500,411,575,410,575,438,501,439
815,47,939,46,939,92,816,93
529,38,582,42,581,65,528,61
323,903,369,902,369,920,323,922
