1561,107,1772,111,1772,145,1561,141
1640,146,1751,148,1750,180,1639,178
53,494,72,508,20,581,1,566
957,30,1249,28,1249,73,957,75
1476,61,1562,63,1561,78,1476,77
1598,946,1735,947,1735,978,1598,977
1687,227,1795,232,1794,255,1686,249
344,431,446,425,448,461,347,467
1594,230,1695,232,1694,253,1593,251
820,32,955,31,955,75,820,76
581,95,652,96,651,112,581,111
1657,249,1752,256,1751,280,1656,273
1445,441,1507,442,1507,465,1445,464
403,953,466,953,466,977,404,978
603,40,703,39,703,59,603,60
452,113,507,112,507,128,452,129
1321,35,1429,35,1429,58,1321,57
396,107,448,104,450,125,397,128
450,95,507,95,506,112,450,112
400,919,461,918,461,941,401,942
1492,91,1535,92,1534,107,1491,106
1269,37,1317,37,1317,56,1269,57
1349,92,1406,92,1406,107,1349,107
1079,91,1143,91,1143,113,1079,112
1741,945,1790,945,1790,980,1741,980
548,40,595,41,595,59,548,58
893,97,950,97,950,111,893,111
532,951,569,951,570,977,533,978
862,96,892,97,892,111,861,111
1050,95,1081,95,1081,111,1050,111
1315,94,1350,93,1350,108,1316,108
826,93,855,92,855,114,826,115
