777,1000,1127,1002,1126,1059,776,1057
360,923,497,925,497,949,360,947
1617,158,1696,160,1695,188,1616,185
854,67,1087,64,1088,106,855,109
1255,73,1381,69,1382,99,1256,102
1794,470,1857,472,1856,494,1794,491
359,890,463,889,463,911,360,912
741,55,847,54,848,108,741,109
1615,121,1726,123,1725,152,1614,150
1593,40,1636,41,1636,58,1593,56
1521,120,1619,125,1617,154,1519,149
788,398,860,396,860,418,788,419
1069,131,1148,130,1149,151,1070,152
878,396,942,394,943,417,878,419
1074,16,1153,17,1153,38,1074,37
1098,60,1191,61,1190,117,1097,115
1753,115,1822,117,1821,156,1752,154
1205,16,1285,17,1285,37,1205,36
780,14,858,14,858,33,779,33
646,11,725,12,725,33,646,32
533,7,584,9,583,29,532,28
614,67,676,68,676,92,614,90
940,17,990,16,990,35,941,36
459,98,496,98,496,119,460,120
1347,15,1397,17,1397,37,1347,35
552,64,603,70,600,96,549,90
583,890,625,889,625,913,583,914
290,44,331,47,330,63,289,60
815,128,861,130,860,148,814,145
622,135,653,132,654,147,624,149
1760,451,1787,464,1780,479,1753,466
292,71,332,76,330,92,290,88
656,128,693,128,694,144,656,144
1386,126,1417,125,1418,140,1386,141
578,133,609,134,608,150,578,149
554,127,580,127,580,145,554,145
