801,1005,1137,1003,1138,1054,801,1057
220,919,337,918,337,947,220,948
843,99,1105,94,1106,138,843,143
216,957,340,955,340,987,216,988
794,158,888,156,888,177,795,179
1248,54,1345,52,1345,76,1248,78
720,86,838,83,839,139,721,142
1049,158,1142,160,1141,183,1048,181
1759,480,1824,481,1824,502,1759,501
1035,423,1136,422,1136,445,1035,446
1615,120,1750,122,1750,152,1614,150
604,47,698,48,698,71,603,70
1618,157,1697,160,1696,187,1617,184
1523,119,1621,122,1620,153,1522,150
926,53,1021,51,1021,73,927,75
1110,92,1218,91,1218,144,1110,145
1753,115,1825,116,1824,157,1752,155
870,421,957,419,958,443,871,445
624,102,684,105,683,130,623,127
1104,54,1160,54,1161,76,1104,77
439,921,479,920,480,997,440,997
797,424,877,422,878,445,797,447
784,50,839,52,839,74,783,73
610,156,645,159,644,176,608,172
968,424,1024,422,1024,443,969,444
