795,996,1118,995,1119,1045,795,1046
162,80,400,76,401,117,163,121
867,418,1067,416,1067,449,867,452
836,114,1107,112,1107,158,836,161
268,404,324,402,325,424,269,426
716,104,827,105,827,152,715,151
331,34,394,35,394,60,331,58
1768,494,1824,495,1823,515,1768,514
1107,106,1210,104,1210,156,1108,157
210,979,314,980,314,1004,210,1003
1006,179,1096,177,1097,198,1007,201
803,176,898,178,898,202,803,201
1403,66,1468,64,1469,90,1404,92
122,526,177,527,177,545,122,543
211,940,283,939,284,961,212,962
1081,68,1175,70,1174,92,1081,90
756,66,854,67,854,89,756,89
606,60,673,59,673,88,606,89
1526,40,1587,40,1587,65,1526,65
936,70,994,70,994,91,937,91
454,939,498,940,497,962,454,962
461,981,496,981,497,1003,461,1003
