766,970,1153,966,1153,1005,766,1009
104,928,255,930,255,952,104,951
334,57,445,54,446,72,334,76
1626,18,1757,20,1757,51,1626,49
1320,422,1386,421,1387,447,1320,448
785,34,909,37,908,78,784,75
1408,14,1550,13,1550,43,1409,45
1639,47,1740,51,1739,78,1638,74
597,32,720,33,720,74,596,74
414,29,518,24,520,52,415,57
176,997,282,998,282,1025,176,1024
161,37,264,28,267,57,163,67
517,421,588,422,588,447,517,446
1165,33,1288,35,1288,75,1164,74
1606,138,1646,140,1645,161,1605,159
1454,44,1529,45,1529,70,1454,69
266,123,303,117,305,136,269,141
979,37,1102,34,1103,73,980,76
1616,344,1668,346,1667,366,1615,364
159,200,200,171,211,187,170,216
1610,117,1641,119,1640,133,1609,130
186,178,225,153,235,169,196,194
172,964,249,964,249,986,172,986
286,1002,328,1001,328,1021,286,1022
255,967,295,967,295,985,255,986
1426,44,1471,44,1471,69,1426,69
486,963,521,963,522,986,486,986
494,996,522,997,522,1020,494,1020
