836,1016,1082,1018,1082,1059,836,1057
88,50,291,47,291,85,89,87
364,915,505,917,504,944,364,942
363,883,498,885,498,908,363,907
46,289,123,251,134,273,57,310
247,200,314,176,321,196,254,221
797,419,877,418,877,444,797,445
1377,393,1455,389,1456,413,1379,417
870,80,949,83,948,107,869,104
1067,82,1146,87,1144,111,1065,106
471,392,553,387,554,412,472,417
1028,417,1129,419,1129,445,1028,444
178,521,218,519,219,536,179,538
1437,136,1484,142,1481,163,1434,157
880,417,969,417,969,445,879,444
944,417,1021,418,1021,445,944,444
