1751,184,1839,263,1819,287,1730,208
992,27,1208,25,1208,69,992,71
1825,265,1897,317,1872,352,1801,300
1504,501,1576,499,1577,525,1504,526
1729,78,1825,80,1825,103,1728,101
1633,90,1708,92,1707,110,1633,107
230,496,314,463,326,495,241,527
71,652,140,643,143,668,74,677
1383,25,1511,24,1511,51,1383,52
836,28,943,28,942,72,836,72
1542,31,1636,32,1636,50,1542,48
1624,57,1715,54,1716,92,1625,95
545,31,652,30,652,52,545,53
319,98,403,93,405,122,321,127
1725,57,1823,60,1822,85,1724,83
115,930,175,930,175,956,115,956
1401,99,1466,97,1466,114,1402,116
112,890,166,890,166,915,112,916
486,31,541,30,542,51,486,53
1329,28,1382,27,1383,50,1330,51
502,101,566,102,566,119,502,119
1056,103,1115,104,1115,120,1056,119
300,922,339,923,339,960,299,959
820,103,882,103,883,120,820,120
791,104,823,104,823,119,791,119
1024,104,1054,104,1054,119,1024,118
1371,100,1403,99,1403,115,1371,116
472,103,506,102,506,119,472,119
