208,945,356,947,356,974,207,972
1491,101,1599,111,1596,136,1488,125
164,77,289,74,289,112,164,114
173,140,294,130,296,156,175,167
1581,202,1671,208,1670,225,1580,218
361,116,417,112,418,143,363,147
484,104,538,99,540,123,486,128
1027,501,1132,499,1133,524,1027,526
1689,114,1751,119,1748,148,1686,143
208,980,337,981,337,1007,207,1006
414,484,501,483,501,506,414,507
1404,484,1492,482,1492,504,1405,506
1370,169,1425,174,1423,202,1368,197
953,142,1105,143,1105,172,953,171
573,156,675,157,675,179,573,178
204,496,265,495,265,516,205,517
1230,154,1332,153,1332,174,1230,175
866,143,941,142,941,173,866,174
1369,93,1415,98,1412,119,1367,114
472,187,559,173,561,187,474,201
221,243,281,235,283,248,223,257
1510,214,1545,219,1543,239,1507,233
1055,185,1105,183,1105,200,1055,201
869,185,898,184,898,201,869,202
983,184,1055,184,1055,203,983,203
943,186,971,184,972,201,944,202
1515,193,1544,197,1542,211,1513,208
452,978,490,978,490,1008,452,1008
902,184,941,184,941,202,903,202
1419,473,1478,472,1478,491,1419,492
