785,969,1110,967,1110,1016,785,1018
214,920,335,918,335,947,215,948
820,75,1067,74,1067,118,821,119
219,959,324,958,324,987,219,987
1532,69,1775,71,1775,113,1532,111
1727,464,1783,461,1784,481,1728,484
861,391,966,390,966,416,861,417
589,27,682,29,682,52,588,51
703,64,817,68,816,116,702,113
776,394,847,393,848,418,777,420
1209,30,1300,29,1300,53,1209,54
1020,133,1102,136,1101,157,1019,154
1592,348,1643,350,1642,368,1592,366
897,31,991,30,992,55,897,55
1006,391,1102,391,1101,415,1005,415
1080,67,1174,69,1173,123,1080,122
611,83,664,85,664,106,611,104
762,29,821,31,821,55,761,53
1466,82,1518,83,1518,102,1466,100
1070,31,1128,30,1129,54,1070,55
1804,78,1840,73,1842,94,1806,98
598,134,641,135,640,153,598,151
